TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
175,6535,01/12/2024 00:00,Transfer,1662.396798,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,652,8622.2,,N
176,5931,12/11/2023 00:00,Card Payment,10022.95806,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,74.24,0,578,1191.87,,Y
177,4510,19/07/2023 00:00,Card Payment,7027.416481,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,USD,39.91,0,0,753,7551.28,,N
178,1202,27/08/2024 00:00,Transfer,3010.289714,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,13.55,0,0,623,5037.89,,Y
179,5218,09/05/2023 00:00,Deposit,2662.766114,Checking Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,2487.82,,N
180,9958,08/05/2024 00:00,Fee,1495.801878,Checking Account,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,339,9114.49,,Y
181,5389,12/12/2024 00:00,Fee,6781.064919,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,4,0,0,458,9366.83,,N
182,3327,31/12/2023 00:00,Withdrawal,4394.423418,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,548,4704.12,,Y
183,9004,02/03/2023 00:00,Withdrawal,2321.361108,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,616,1344.01,,N
184,3931,02/05/2023 00:00,Loan Payment,9244.64848,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,18.96,787,1544.78,,Y
185,8777,01/12/2024 00:00,Transfer,2489.796787,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,382,4425.78,,N
186,1197,23/01/2023 00:00,Card Payment,466.3689548,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,312,6826.22,,Y
187,8125,13/04/2025 00:00,Card Payment,4757.365377,Savings Account,Gold,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,597,1977.82,,N
188,2930,10/08/2023 00:00,Deposit,10366.7187,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,27.77,0,617,6000.76,,Y
189,7287,29/11/2023 00:00,Transfer,1072.093145,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,379,7686.4,,N
190,9800,27/04/2023 00:00,Fee,11563.85896,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,90.58,0,569,5680.7,,Y
191,5282,10/03/2023 00:00,Loan Payment,13659.65539,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,130.87,770,9589.84,,N
192,3511,17/12/2023 00:00,Transfer,421.9746183,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,18.11,0,0,692,9823.08,,Y
193,1659,06/07/2023 00:00,Loan Payment,2511.553498,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,63.22,182.83,791,4343.97,,N
194,3811,21/04/2025 00:00,Transfer,3505.142013,Savings Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,3372.51,,Y
195,8098,15/01/2023 00:00,Fee,13926.03596,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,390,7327.52,,N
196,7546,21/06/2024 00:00,Fee,4106.632615,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,399,2383.1,,Y
197,2986,01/05/2025 00:00,Transfer,2203.812635,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,498,7599.31,,N
198,9338,22/02/2025 00:00,Card Payment,512.6313659,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,409,5142.09,,Y
199,3911,12/01/2023 00:00,Card Payment,7053.840374,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,435,7360.8,,N
200,2734,01/07/2024 00:00,Deposit,463.2414391,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,619,5087.3,,Y
201,2843,25/09/2024 00:00,Fee,1227.317964,Savings Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,540,2191.48,,N
202,9680,27/02/2023 00:00,Withdrawal,3194.64006,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,731,3888.45,,Y
203,3976,18/04/2024 00:00,Deposit,7383.26246,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,591,5420.52,,N
204,2959,09/09/2024 00:00,Transfer,3690.901194,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,0.22,0,0,458,7761.79,,Y
205,6759,05/12/2024 00:00,Deposit,7252.300906,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,621,7232.26,,N
206,7694,24/12/2024 00:00,Withdrawal,966.5519908,Savings Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,836,4470.53,,Y
207,3385,12/01/2023 00:00,Fee,4773.181335,Credit Card,Gold,Madrid,40.4168,-3.7038,Online,EUR,19.16,0,0,316,2095.59,,N
208,5736,14/05/2024 00:00,Fee,2862.759268,Savings Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,695,2165.77,,Y
209,2802,04/03/2025 00:00,Card Payment,4807.008611,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,599,4788.21,,N
210,9155,03/02/2025 00:00,Fee,6901.599752,Credit Card,Standard,Seville,37.3891,-5.9845,Mobile,EUR,23.18,0,0,306,1790.86,,Y
211,9120,25/04/2023 00:00,Card Payment,12924.34488,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,675,3157.09,,N
212,7616,25/08/2024 00:00,Withdrawal,6728.910196,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,72.87,0,767,7335.86,,Y
213,6534,15/01/2023 00:00,Deposit,3898.450804,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,664,1883.12,,N
214,5061,25/04/2023 00:00,Transfer,482.698099,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,641,4662.06,,Y
215,1262,23/08/2023 00:00,Transfer,1512.471043,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,EUR,48.88,0,0,781,8024.65,,N
216,7287,17/03/2025 00:00,Deposit,5743.382748,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,61.43,0,791,1324.37,,Y
217,9815,18/04/2023 00:00,Fee,4594.500122,Savings Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,751,6082.81,,N
218,3049,14/04/2024 00:00,Card Payment,6606.273348,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,8.93,0,323,1517.16,,Y
219,6423,26/04/2024 00:00,Transfer,4234.026866,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,18.64,0,0,845,3174.81,,N
220,5548,17/08/2023 00:00,Fee,4682.696359,Checking Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,450,4485.75,,Y
221,4108,31/08/2024 00:00,Loan Payment,1225.99663,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,32.89,0,167.57,524,6226.84,,N
222,8158,12/04/2024 00:00,Loan Payment,5100.040219,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,71.32,790,8279.88,,Y
223,8400,06/06/2023 00:00,Transfer,1414.403653,Mortgage,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,311,2510.1,,N
224,4170,03/01/2023 00:00,Deposit,2879.194937,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,799,8480.95,,Y
225,3255,15/08/2023 00:00,Deposit,8873.707873,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,87.3,0,638,5343.98,,N
226,2154,27/10/2024 00:00,Deposit,6140.19286,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,651,5881.66,,Y
227,5499,09/12/2024 00:00,Fee,4544.085766,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,0,0,502,7150.39,,N
228,7295,09/07/2024 00:00,Loan Payment,1898.220256,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0,85.79,189,400,9573.89,,Y
229,7197,03/09/2024 00:00,Fee,2559.625551,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,USD,0,0,0,664,2001.67,,N
230,2648,21/03/2024 00:00,Withdrawal,2580.80899,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,755,7133.96,,Y
231,6539,07/04/2023 00:00,Withdrawal,4647.498295,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,638,6603.85,,N
232,5199,14/01/2025 00:00,Transfer,5830.453554,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,666,8287.62,,Y
233,9445,24/06/2023 00:00,Withdrawal,9062.100799,Credit Card,Student,Bilbao,43.263,-2.935,ATM,EUR,47.54,0,0,360,5709.16,,N
234,3557,19/05/2025 00:00,Deposit,5410.038122,Checking Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,811,1632.27,,Y
235,6592,13/04/2024 00:00,Transfer,6103.989257,Checking Account,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,399,8161.35,,N
236,1098,14/12/2024 00:00,Loan Payment,9174.194379,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,9.82,0,123.68,833,3061.83,,Y
237,3200,19/03/2025 00:00,Card Payment,2856.943186,Savings Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,749,3336.64,,N
238,3961,07/05/2025 00:00,Loan Payment,7971.46968,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,94.9,5.96,502,3563.99,,Y
239,5973,11/04/2024 00:00,Withdrawal,5667.386838,Credit Card,Student,Malaga,36.7213,-4.4214,ATM,EUR,38.69,0,0,378,2113.88,,N
240,5433,29/04/2025 00:00,Withdrawal,3915.998811,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,0,741,4310.97,,Y
241,3869,04/11/2023 00:00,Loan Payment,4084.556728,Mortgage,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0.1,484,9989.94,,N
242,1956,28/09/2024 00:00,Withdrawal,11745.00219,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,817,9826.23,,Y
243,9352,30/07/2024 00:00,Withdrawal,3560.639205,Savings Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,742,8655.22,,N
244,6699,08/03/2024 00:00,Fee,8976.658718,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,513,1653.59,,Y
245,7944,26/12/2023 00:00,Card Payment,309.9901056,Checking Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,675,6527.84,,N
246,5493,07/02/2024 00:00,Card Payment,7578.240028,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,33.04,0,0,744,9662.42,,Y
247,5911,23/01/2025 00:00,Loan Payment,1039.413909,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,7.51,600,9824,,N
248,4987,03/02/2023 00:00,Loan Payment,4798.56678,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,191.65,820,8440.24,,Y
249,7015,15/12/2023 00:00,Withdrawal,806.0956456,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,EUR,30.96,0,0,589,3312.64,,N
250,2218,11/06/2024 00:00,Deposit,10736.20386,Mortgage,Student,Zaragoza,41.6488,-0.8891,Online,USD,0,0,0,737,3455.63,,Y
251,5496,30/03/2025 00:00,Fee,3531.68136,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,USD,4.89,0,0,395,4309.62,,N
252,5735,19/05/2025 00:00,Deposit,7198.589051,Credit Card,Platinum,Bilbao,43.263,-2.935,ATM,USD,46.08,0,0,411,7652.92,,Y
253,5555,16/08/2024 00:00,Withdrawal,7739.519282,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,525,1422.3,,N
254,9050,30/12/2023 00:00,Loan Payment,7820.796585,Loan,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,57.71,145.62,403,3917.05,,Y
255,4446,17/10/2023 00:00,Deposit,1137.771944,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,374,8343.42,,N
256,2045,04/01/2023 00:00,Card Payment,7536.776267,Checking Account,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,454,9801.52,,Y
257,7893,18/04/2025 00:00,Transfer,60.13265764,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,USD,0,57.59,0,300,4899.27,,N
258,2693,21/06/2024 00:00,Deposit,7339.528268,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,464,7698.45,,Y
259,4436,06/11/2024 00:00,Loan Payment,2836.621816,Savings Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,51.88,773,5390.2,,N
260,9754,28/01/2025 00:00,Card Payment,2019.750893,Checking Account,Platinum,Barcelona,41.3874,2.1686,ATM,USD,0,0,0,345,2255.56,,Y
261,6895,25/01/2023 00:00,Withdrawal,6241.343135,Credit Card,Gold,Bilbao,43.263,-2.935,Branch,USD,44.83,0,0,805,5889.77,,N
262,4354,28/09/2023 00:00,Deposit,3358.08393,Savings Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,774,5877.14,,Y
263,1225,05/08/2023 00:00,Withdrawal,9071.43915,Loan,Platinum,Valencia,39.4699,-0.3763,Online,USD,0,25.57,0,848,6984.48,,N
264,5893,26/07/2024 00:00,Fee,135.8472978,Checking Account,Student,Bilbao,43.263,-2.935,Online,USD,0,0,0,401,7558.34,,Y
265,8022,15/08/2024 00:00,Transfer,4902.268616,Savings Account,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,730,5574.92,,N
266,6600,12/09/2023 00:00,Loan Payment,4821.405488,Checking Account,Gold,Malaga,36.7213,-4.4214,Online,USD,0,0,45.26,805,6364.4,,Y
267,8996,19/10/2024 00:00,Loan Payment,3698.882726,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,4.61,0,101.21,644,8644.37,,N
268,8683,15/02/2025 00:00,Withdrawal,5585.898914,Credit Card,Student,Barcelona,41.3874,2.1686,Mobile,EUR,19.85,0,0,503,3082.49,,Y
269,5642,02/03/2024 00:00,Transfer,2225.553986,Loan,Business,Murcia,37.9847,-1.1287,Mobile,USD,0,0.82,0,753,7554.68,,N
270,8679,05/05/2025 00:00,Card Payment,3695.460507,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,302,9477.12,,Y
271,9208,09/09/2024 00:00,Loan Payment,1291.732703,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,109.69,462,9399.39,,N
272,8339,03/11/2023 00:00,Deposit,8601.21621,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,35.25,0,0,383,4779.73,,Y
273,3205,26/12/2023 00:00,Loan Payment,1258.732787,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,161.66,318,7525.3,,N
274,2069,02/11/2024 00:00,Deposit,9187.78088,Loan,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0,21.69,0,536,2374.26,,Y
275,4444,30/08/2024 00:00,Loan Payment,2143.831152,Checking Account,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,0,81.34,664,6045.99,,N
276,2060,27/02/2025 00:00,Deposit,1145.06772,Checking Account,Student,Zaragoza,41.6488,-0.8891,Online,USD,0,0,0,590,3332.39,,Y
277,3327,23/07/2024 00:00,Fee,543.8285899,Savings Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,462,3056.53,,N
278,4420,19/07/2024 00:00,Withdrawal,12819.64322,Mortgage,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,723,2299.68,,Y
279,1301,17/05/2023 00:00,Card Payment,1179.789818,Credit Card,Standard,Valencia,39.4699,-0.3763,Online,EUR,35.86,0,0,835,9514.02,,N
280,1606,03/02/2023 00:00,Card Payment,861.3599323,Credit Card,Business,Malaga,36.7213,-4.4214,Branch,EUR,23.04,0,0,785,7129.53,,Y
281,4170,16/07/2024 00:00,Fee,128.4477273,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,USD,0,11.54,0,827,2200.58,,N
282,1699,16/10/2024 00:00,Card Payment,3590.45713,Credit Card,Student,Seville,37.3891,-5.9845,Branch,EUR,17.01,0,0,640,7537.36,,Y
283,6088,09/05/2023 00:00,Deposit,14046.81462,Mortgage,Gold,Bilbao,43.263,-2.935,Online,EUR,0,0,0,301,6632.19,,N
284,1190,18/02/2025 00:00,Card Payment,13540.15812,Mortgage,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,754,9853.61,,Y
285,1980,14/08/2024 00:00,Withdrawal,578.3060835,Savings Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,381,1505.61,,N
286,3975,22/12/2023 00:00,Transfer,167.3979951,Loan,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0,7.6,0,405,5273.32,,Y
287,7102,01/01/2025 00:00,Deposit,9327.912446,Loan,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0,46,0,780,8359.42,,N
288,2184,18/05/2025 00:00,Card Payment,3004.528534,Credit Card,Gold,Barcelona,41.3874,2.1686,Online,EUR,12.6,0,0,836,2522.46,,Y
289,4327,07/10/2023 00:00,Loan Payment,6510.018357,Checking Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,0,107.87,765,8062.22,,N
290,4394,06/04/2025 00:00,Loan Payment,2684.600958,Loan,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0,27.28,13.88,696,3184.88,,Y
291,9319,17/09/2023 00:00,Transfer,4819.397929,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,25.09,0,0,720,2331.29,,N
292,2816,11/06/2024 00:00,Fee,264.4503422,Checking Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,450,3697.31,,Y
293,6854,30/01/2025 00:00,Deposit,8752.493636,Credit Card,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,49.83,0,0,678,4877.57,,N
294,7709,26/10/2023 00:00,Loan Payment,891.8557428,Savings Account,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,138.02,370,8256.68,,Y
295,1569,07/04/2023 00:00,Withdrawal,3667.90587,Loan,Platinum,Madrid,40.4168,-3.7038,Online,EUR,0,67.05,0,558,7791.57,,N
296,6442,14/07/2024 00:00,Transfer,4697.180714,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,USD,33.75,0,0,318,2941.03,,Y
297,2895,17/04/2025 00:00,Fee,1356.743243,Savings Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,531,7835.42,,N
298,3733,20/05/2023 00:00,Fee,402.2359757,Credit Card,Gold,Malaga,36.7213,-4.4214,Online,EUR,38.47,0,0,487,3718.03,,Y
299,4863,11/01/2023 00:00,Withdrawal,447.8465619,Mortgage,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,547,6489.78,,N
300,8455,21/05/2023 00:00,Card Payment,9343.655222,Credit Card,Student,Seville,37.3891,-5.9845,Branch,EUR,21.45,0,0,629,1283.75,,Y
301,5014,27/04/2023 00:00,Withdrawal,4859.918187,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,628,1520.74,,N
302,2686,20/09/2024 00:00,Card Payment,4160.203979,Loan,Platinum,Seville,37.3891,-5.9845,Branch,EUR,0,64.22,0,823,6438.07,,Y
303,4009,14/02/2024 00:00,Transfer,9027.90541,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,USD,21.99,0,0,334,1916.24,,N
304,8806,16/05/2025 00:00,Withdrawal,4171.607127,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,333,9057.4,,Y
305,1154,19/07/2023 00:00,Loan Payment,8533.237585,Loan,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,53.18,162.95,321,8622.67,,N
306,2409,03/10/2024 00:00,Fee,8180.512303,Loan,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,25.22,0,607,4625.84,,Y
307,1784,29/04/2023 00:00,Card Payment,11939.07351,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,305,7522.27,,N
308,9096,28/11/2024 00:00,Withdrawal,2107.151131,Loan,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,60.28,0,787,8594.06,,Y
309,8560,17/12/2023 00:00,Deposit,6500.752719,Credit Card,Business,Malaga,36.7213,-4.4214,Branch,USD,41.79,0,0,744,7931.56,,N
310,8343,23/02/2024 00:00,Withdrawal,971.2820658,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,EUR,19.71,0,0,341,9313.16,,Y
311,8206,13/02/2025 00:00,Card Payment,1898.039796,Mortgage,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,470,5461.09,,N
312,6596,11/05/2024 00:00,Fee,2381.871195,Credit Card,Business,Barcelona,41.3874,2.1686,Branch,EUR,11.29,0,0,404,5083.87,,Y
313,6801,30/12/2024 00:00,Loan Payment,10580.33591,Mortgage,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,90.04,672,5059.34,,N
314,3806,12/02/2024 00:00,Withdrawal,6960.823026,Checking Account,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,384,5780.66,,Y
315,1537,06/01/2025 00:00,Loan Payment,10297.26744,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,16.64,325,6627.06,,N
316,6986,27/09/2023 00:00,Deposit,2081.049939,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,764,9514.32,,Y
317,2841,12/09/2024 00:00,Card Payment,2564.602772,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,667,6220.23,,N
318,9716,06/06/2024 00:00,Fee,6970.274187,Credit Card,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,3.18,0,0,596,4399.72,,Y
319,7971,09/04/2024 00:00,Transfer,4785.332381,Checking Account,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,397,4593.98,,N
320,6625,13/11/2023 00:00,Fee,2643.364292,Savings Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,446,5227.45,,Y
321,3950,28/05/2023 00:00,Card Payment,1184.944366,Savings Account,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,338,8548.05,,N
322,8992,05/01/2025 00:00,Transfer,3079.350953,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,406,8782.17,,Y
323,5780,10/03/2024 00:00,Transfer,192.2023423,Credit Card,Standard,Murcia,37.9847,-1.1287,Mobile,USD,3.6,0,0,357,2583.99,,N
324,3368,10/01/2025 00:00,Fee,6959.321456,Loan,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,48.85,0,806,2630.34,,Y
325,7655,20/03/2023 00:00,Card Payment,10192.92625,Loan,Student,Seville,37.3891,-5.9845,ATM,EUR,0,13.66,0,594,3681.06,,N
326,9173,13/12/2024 00:00,Transfer,2242.042974,Loan,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,61.34,0,730,5967.92,,Y
327,5495,08/06/2023 00:00,Card Payment,1125.787318,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,USD,26.31,0,0,840,3042.38,,N
328,7002,20/11/2024 00:00,Loan Payment,12047.20484,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,94.98,76.58,515,6764.41,,Y
329,7614,13/04/2023 00:00,Deposit,12569.86115,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,558,4749.36,,N
330,6919,16/05/2024 00:00,Withdrawal,2960.786607,Credit Card,Student,Valencia,39.4699,-0.3763,Mobile,EUR,47.33,0,0,353,8492.75,,Y
331,1853,09/05/2024 00:00,Card Payment,2047.849934,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,USD,45.53,0,0,397,5039.46,,N
332,5146,26/04/2025 00:00,Card Payment,2609.997693,Checking Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,820,5693.61,,Y
333,4769,05/07/2024 00:00,Transfer,2153.815807,Savings Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,366,1304.48,,N
334,1574,20/02/2023 00:00,Card Payment,6404.122811,Checking Account,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,827,4966.64,,Y
335,2148,12/03/2024 00:00,Card Payment,2979.503033,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,0,27.41,0,848,5437.71,,N
336,7293,09/04/2023 00:00,Transfer,7053.522743,Credit Card,Standard,Barcelona,41.3874,2.1686,Branch,EUR,23.05,0,0,681,1228.71,,Y
337,7457,06/12/2024 00:00,Fee,9090.358945,Credit Card,Student,Madrid,40.4168,-3.7038,ATM,EUR,20.21,0,0,338,1577.62,,N
338,8509,12/01/2023 00:00,Card Payment,4719.885927,Loan,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,41.66,0,371,3693.44,,Y
339,5777,15/01/2023 00:00,Loan Payment,134.7824586,Savings Account,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,0,129.35,801,4554.37,,N
340,4854,24/09/2023 00:00,Withdrawal,6455.019735,Checking Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,451,6064.69,,Y
341,3491,12/03/2024 00:00,Card Payment,3535.065405,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,359,8561.57,,N
342,4124,13/09/2024 00:00,Transfer,1861.480109,Loan,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,24.3,0,572,1487.41,,Y
343,6691,05/04/2023 00:00,Loan Payment,4657.75866,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,138.57,696,1080.95,,N
344,4051,04/04/2025 00:00,Withdrawal,6433.208996,Checking Account,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,807,2055.44,,Y
345,1004,14/04/2024 00:00,Fee,907.0843001,Savings Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,589,6546.14,,N
346,6222,13/08/2024 00:00,Card Payment,1115.725012,Savings Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,407,7551.78,,Y
347,6315,29/06/2023 00:00,Transfer,1981.493665,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,37.22,0,0,660,9052.93,,N
348,5869,19/06/2023 00:00,Fee,9756.875587,Credit Card,Gold,Valencia,39.4699,-0.3763,Online,EUR,21.23,0,0,529,6205.41,,Y
349,1876,21/06/2023 00:00,Card Payment,1148.711075,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,568,8089.7,,N
350,8027,18/07/2024 00:00,Fee,3323.263669,Loan,Business,Malaga,36.7213,-4.4214,Online,EUR,0,39.29,0,725,9526.31,,Y
